optionType,materialId,materialName,family,group,name,uuid,price,price_units,displayName,deviationFrom,deviationTo,margin,rawGroup
post_production,72413,1.2344 / Bohler W302 / X40CrMoV5-1/ AISI H13,Tool Steel,Surface Roughness,Fine (0.8um RA),beec6828-0921-4c6c-a32f-1b77dd225028,0,per_cm_2,,,,,Surface Roughness
tolerance,72413,1.2344 / Bohler W302 / X40CrMoV5-1/ AISI H13,Tool Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,72413,1.2344 / Bohler W302 / X40CrMoV5-1/ AISI H13,Tool Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,72413,1.2344 / Bohler W302 / X40CrMoV5-1/ AISI H13,Tool Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,72460,Aluminium 5083,Aluminium,Inspection,Measurement report,5bfe9320-cf44-4a2e-b355-f166997afca4,1000,per_model,,,,,Inspection
post_production,72460,Aluminium 5083,Aluminium,Finishing,Electroless Nickel Plating,b28b01c4-083e-4b10-98c4-a5c479095991,0.405,per_cm_3,,,,,Finishing
post_production,72460,Aluminium 5083,Aluminium,Finishing,Powder Coating,beeaac80-b521-4d95-8d8e-998ffb81e057,0.01,per_cm_2,,,,,Finishing
post_production,72460,Aluminium 5083,Aluminium,Inspection,CMM,dba4b592-f2cb-4eb0-940e-d9a50108305b,1000,per_model,,,,,Inspection
post_production,72460,Aluminium 5083,Aluminium,Inspection,First Article Inspection Report (FAIR),33007d1f-22e0-4c3e-8797-3a93b737daf5,1000,per_model,,,,,Inspection
post_production,72460,Aluminium 5083,Aluminium,Surface Roughness,Standard (3.2um RA),1d649aa3-7259-4962-b29e-822b1db5fd54,0,per_cm_2,,,,,Surface Roughness
post_production,72460,Aluminium 5083,Aluminium,Surface Roughness,Smooth (1.6um RA),cb9d714a-b829-40fb-ae0c-1a8ffe6f0154,0,per_cm_2,,,,,Surface Roughness
post_production,72460,Aluminium 5083,Aluminium,Surface Roughness,Fine (0.8um RA),530fd22c-40e0-42d9-9eca-8e93dc78b4fa,0,per_cm_2,,,,,Surface Roughness
tolerance,72460,Aluminium 5083,Aluminium,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72462,Aluminium 6061,Aluminium,Inspection,Measurement report,36c9bcec-2418-47a3-9fa9-b0cbb02bcf36,1000,per_model,,,,,Inspection
post_production,72462,Aluminium 6061,Aluminium,Finishing,Electroless Nickel Plating,3834a996-13ce-4c72-9144-df409fbdefce,0.405,per_cm_3,,,,,Finishing
post_production,72462,Aluminium 6061,Aluminium,Finishing,Powder Coating,fe74c943-12c2-484f-b6a7-9b628a6ffd66,0.01,per_cm_2,,,,,Finishing
post_production,72462,Aluminium 6061,Aluminium,Inspection,CMM,c48edffe-04fa-4998-a685-54ffd72442e3,1000,per_model,,,,,Inspection
post_production,72462,Aluminium 6061,Aluminium,Inspection,First Article Inspection Report (FAIR),399dd37c-d425-454e-b27e-91728ec449f0,1000,per_model,,,,,Inspection
post_production,72462,Aluminium 6061,Aluminium,Surface Roughness,Standard (3.2um RA),c764441e-b084-4310-af7e-3bbae7c124e9,0,per_cm_2,,,,,Surface Roughness
post_production,72462,Aluminium 6061,Aluminium,Surface Roughness,Smooth (1.6um RA),1d8baec3-fe12-430c-b51f-e45791908d26,0,per_cm_2,,,,,Surface Roughness
post_production,72462,Aluminium 6061,Aluminium,Surface Roughness,Fine (0.8um RA),163f411e-589f-4389-b208-1e963d555163,0,per_cm_2,,,,,Surface Roughness
tolerance,72462,Aluminium 6061,Aluminium,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72463,Aluminium 6082,Aluminium,Inspection,Measurement report,4d445616-6156-4c69-8f45-4faaab19af85,1000,per_model,,,,,Inspection
post_production,72463,Aluminium 6082,Aluminium,Finishing,Electroless Nickel Plating,5805b17a-4790-4352-bba8-da3a26ade3e1,0.405,per_cm_3,,,,,Finishing
post_production,72463,Aluminium 6082,Aluminium,Finishing,Powder Coating,a2129978-d835-48dc-a3a4-4bf61f7cea0b,0.01,per_cm_2,,,,,Finishing
post_production,72463,Aluminium 6082,Aluminium,Inspection,CMM,b1951c90-d93d-45ee-bf28-77a30c04ac19,1000,per_model,,,,,Inspection
post_production,72463,Aluminium 6082,Aluminium,Inspection,First Article Inspection Report (FAIR),f2f7d69e-3163-496f-a3ba-e0d7049ac7c9,1000,per_model,,,,,Inspection
post_production,72463,Aluminium 6082,Aluminium,Surface Roughness,Standard (3.2um RA),5658c665-3a0f-4bbc-9b7e-69eaee1659ca,0,per_cm_2,,,,,Surface Roughness
post_production,72463,Aluminium 6082,Aluminium,Surface Roughness,Smooth (1.6um RA),8b83cd99-d5c8-479b-a388-29ee51f25a7b,0,per_cm_2,,,,,Surface Roughness
post_production,72463,Aluminium 6082,Aluminium,Surface Roughness,Fine (0.8um RA),fb16ad12-aa88-41e2-881e-d74fcafb6b3c,0,per_cm_2,,,,,Surface Roughness
tolerance,72463,Aluminium 6082,Aluminium,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72464,Aluminium 7075,Aluminium,Inspection,Measurement report,31efa94a-6465-4104-9ad9-a7b9b4a600ce,1000,per_model,,,,,Inspection
post_production,72464,Aluminium 7075,Aluminium,Finishing,Electroless Nickel Plating,f17e7ebc-6272-437a-b97f-d1a4f6007192,0.405,per_cm_3,,,,,Finishing
post_production,72464,Aluminium 7075,Aluminium,Finishing,Powder Coating,e02463c4-c8d9-432a-8077-75fc36139285,0.01,per_cm_2,,,,,Finishing
post_production,72464,Aluminium 7075,Aluminium,Inspection,CMM,fa0a8579-042a-4c87-972f-dcac19f2cce3,1000,per_model,,,,,Inspection
post_production,72464,Aluminium 7075,Aluminium,Inspection,First Article Inspection Report (FAIR),c3ca0139-7bc1-4a80-a513-3fe6fe7c700c,1000,per_model,,,,,Inspection
post_production,72464,Aluminium 7075,Aluminium,Surface Roughness,Standard (3.2um RA),0a259ada-e359-4c41-a23a-c198aa8c181e,0,per_cm_2,,,,,Surface Roughness
post_production,72464,Aluminium 7075,Aluminium,Surface Roughness,Smooth (1.6um RA),8a10b61a-4624-48a1-b821-1341a1642f43,0,per_cm_2,,,,,Surface Roughness
post_production,72464,Aluminium 7075,Aluminium,Surface Roughness,Fine (0.8um RA),46b141f0-9f39-4ced-9496-1e0c9cb1d5f7,0,per_cm_2,,,,,Surface Roughness
tolerance,72464,Aluminium 7075,Aluminium,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72465,SS201,Stainless Steel,Inspection,Measurement report,d7f26df1-09cf-4794-9bb3-f243331610f0,1000,per_model,,,,,Inspection
post_production,72465,SS201,Stainless Steel,Finishing,Electroless Nickel Plating,1e0a5f52-23a9-4481-8e47-f0a11b5c4cf1,1.179,per_cm_3,,,,,Finishing
post_production,72465,SS201,Stainless Steel,Finishing,Powder Coating,04a8d398-1352-429c-b8be-92954171dd74,0.01,per_cm_2,,,,,Finishing
post_production,72465,SS201,Stainless Steel,Inspection,CMM,80657f10-7a0b-4b95-8751-fd70f2498486,1000,per_model,,,,,Inspection
post_production,72465,SS201,Stainless Steel,Inspection,First Article Inspection Report (FAIR),5f5b5d1e-c772-48a7-9039-53d639c1f952,1000,per_model,,,,,Inspection
post_production,72465,SS201,Stainless Steel,Surface Roughness,Standard (3.2um RA),b64b041f-c73d-4931-aa86-4a3868e57e83,0,per_cm_2,,,,,Surface Roughness
post_production,72465,SS201,Stainless Steel,Surface Roughness,Smooth (1.6um RA),03040309-2c29-4d7c-b956-fc7f0a6e73ae,0,per_cm_2,,,,,Surface Roughness
post_production,72465,SS201,Stainless Steel,Surface Roughness,Fine (0.8um RA),ef64978c-bf12-442c-aea9-fa0857cf326e,0,per_cm_2,,,,,Surface Roughness
tolerance,72465,SS201,Stainless Steel,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72467,SS304,Stainless Steel,Inspection,Measurement report,df5495a1-31b7-4434-a1c6-04e45fba734f,1000,per_model,,,,,Inspection
post_production,72467,SS304,Stainless Steel,Inspection,CMM,ec755d2e-d0da-446f-a3b3-bd51cac14651,1000,per_model,,,,,Inspection
post_production,72467,SS304,Stainless Steel,Inspection,First Article Inspection Report (FAIR),bfd992aa-a07f-4d77-b767-484c3d3a04d7,1000,per_model,,,,,Inspection
post_production,72467,SS304,Stainless Steel,Surface Roughness,Standard (3.2um RA),e827cd25-a0ee-4de2-855c-b9aef04908cc,0,per_cm_2,,,,,Surface Roughness
post_production,72467,SS304,Stainless Steel,Surface Roughness,Smooth (1.6um RA),466f6abf-bcb9-444b-8c1f-c56582ca8071,0,per_cm_2,,,,,Surface Roughness
post_production,72467,SS304,Stainless Steel,Surface Roughness,Fine (0.8um RA),d3f49b9d-cafa-4611-9453-828fca44fc2c,0,per_cm_2,,,,,Surface Roughness
tolerance,72467,SS304,Stainless Steel,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72468,SS304L,Stainless Steel,Inspection,Measurement report,4c286371-d47f-4bd9-a9d2-146c8e98a59e,1000,per_model,,,,,Inspection
post_production,72468,SS304L,Stainless Steel,Finishing,Electroless Nickel Plating,07bf606b-6d57-4ffc-b18e-657cb028c8ab,1.179,per_cm_3,,,,,Finishing
post_production,72468,SS304L,Stainless Steel,Finishing,Powder Coating,dca4ae89-99d0-44d4-a29e-0bf6d42aca92,0.01,per_cm_2,,,,,Finishing
post_production,72468,SS304L,Stainless Steel,Inspection,CMM,742e63d1-08fe-4ed8-bd8a-bc71f2352501,1000,per_model,,,,,Inspection
post_production,72468,SS304L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),12788fde-2cf8-4678-b5ad-74f57863a9f1,1000,per_model,,,,,Inspection
post_production,72468,SS304L,Stainless Steel,Surface Roughness,Standard (3.2um RA),7ecfcf22-3167-47ae-8da8-45dfc78bfd06,0,per_cm_2,,,,,Surface Roughness
post_production,72468,SS304L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),c9ff9bc8-58fc-493b-8b8d-c3e50391375a,0,per_cm_2,,,,,Surface Roughness
post_production,72468,SS304L,Stainless Steel,Surface Roughness,Fine (0.8um RA),66656164-13d8-4167-ad11-11cb06b58ed0,0,per_cm_2,,,,,Surface Roughness
tolerance,72468,SS304L,Stainless Steel,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72469,SS316,Stainless Steel,Inspection,Measurement report,8878c59c-d066-4a46-8733-ab78a8fb047a,1000,per_model,,,,,Inspection
post_production,72469,SS316,Stainless Steel,Finishing,Electroless Nickel Plating,9e4938ea-11ea-4762-86ae-14fac13c15b2,1.179,per_cm_3,,,,,Finishing
post_production,72469,SS316,Stainless Steel,Finishing,Powder Coating,b6679c19-eb38-4bfc-b6eb-d6a125be9e67,0.01,per_cm_2,,,,,Finishing
post_production,72469,SS316,Stainless Steel,Inspection,CMM,99d66780-f114-4a54-a7a4-61a080700437,1000,per_model,,,,,Inspection
post_production,72469,SS316,Stainless Steel,Inspection,First Article Inspection Report (FAIR),3aa946d0-c479-4bdd-bc45-e336fb0a4af8,1000,per_model,,,,,Inspection
post_production,72469,SS316,Stainless Steel,Surface Roughness,Standard (3.2um RA),3fa950d4-aa08-4098-abc7-2e7a98d8bfb8,0,per_cm_2,,,,,Surface Roughness
post_production,72469,SS316,Stainless Steel,Surface Roughness,Smooth (1.6um RA),4ffccd02-ee39-4f1f-8861-b8ab22fe8fd7,0,per_cm_2,,,,,Surface Roughness
post_production,72469,SS316,Stainless Steel,Surface Roughness,Fine (0.8um RA),2408a127-052e-4d64-995c-0d44dc3ae0a5,0,per_cm_2,,,,,Surface Roughness
tolerance,72469,SS316,Stainless Steel,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
post_production,72470,SS316L,Stainless Steel,Inspection,Measurement report,ef5b2428-329e-4780-a5c2-64848839efa2,1000,per_model,,,,,Inspection
post_production,72470,SS316L,Stainless Steel,Finishing,Electroless Nickel Plating,4c5cf6b3-dc92-4e6a-b6cd-6256bfeb9134,1.179,per_cm_3,,,,,Finishing
post_production,72470,SS316L,Stainless Steel,Finishing,Powder Coating,618af8e4-7b8e-4ee2-83dd-55593c36d1c8,0.01,per_cm_2,,,,,Finishing
post_production,72470,SS316L,Stainless Steel,Inspection,CMM,08e3efc3-6b96-44bc-90a2-7871504a354d,1000,per_model,,,,,Inspection
post_production,72470,SS316L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),97e7d20d-783a-4cda-b88e-382ddd6213f1,1000,per_model,,,,,Inspection
post_production,72470,SS316L,Stainless Steel,Surface Roughness,Standard (3.2um RA),b37562f7-b60f-44e5-80da-fcc32137a73b,0,per_cm_2,,,,,Surface Roughness
post_production,72470,SS316L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),e183631f-0a8d-4159-a8e5-b93d0a3181ba,0,per_cm_2,,,,,Surface Roughness
post_production,72470,SS316L,Stainless Steel,Surface Roughness,Fine (0.8um RA),48eb2d1a-c8bf-473d-940c-7c9485f8cf51,0,per_cm_2,,,,,Surface Roughness
tolerance,72470,SS316L,Stainless Steel,Tolerance,,f40eb7ce-7b2b-4554-9349-5e35ebc9d3ad,,,-10.0mm...0.0mm,10,0,0,
